arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.000003521804626,30.0,16.6,1.690466240221053e-06,3.521804667127194e-06
64,160,278369385093,AB-2,30.0,160,60,30.000003124280056,30.0,16.6,1.630059176238644e-06,3.124280087790733e-06
64,160,424517590749,AB-3,30.0,160,60,30.000003124280056,30.0,16.6,1.6300591761511598e-06,3.1242800876230556e-06
66,162,844776132319,AB-4,30.0,162,60,30.0000026767759,30.0,16.6,1.5295862493395062e-06,2.676775936344136e-06
66,162,4718856190,AB-5,30.0,162,60,30.0000026767759,30.0,16.6,1.5295862493395062e-06,2.676775936344136e-06
67,163,121569120783,AB-6,30.0,163,60,30.00000245744573,30.0,16.6,1.474467443684756e-06,2.4574457394745947e-06
67,163,670749084726,AB-7,30.0,163,60,30.00000245744573,30.0,16.6,1.4744674435972717e-06,2.457445739328787e-06
68,164,825852755105,AB-8,30.0,164,60,30.000002247519316,30.0,16.6,1.4194858875402474e-06,2.2475193219387253e-06
68,164,136706589684,AB-9,30.0,164,60,30.000002247519316,30.0,16.6,1.4194858873215363e-06,2.247519321592433e-06
69,165,575093329427,AB-10,30.0,165,60,30.0000020491006,30.0,16.6,1.366067081259637e-06,2.0491006218894553e-06
69,165,891321954312,AB-11,30.0,165,60,30.0000020491006,30.0,16.6,1.366067081215895e-06,2.049100621823842e-06
69,165,209202122117,AB-12,30.0,165,60,30.0000020491006,30.0,16.6,1.366067081259637e-06,2.0491006218894553e-06
69,165,185328219550,AB-13,30.0,165,60,30.0000020491006,30.0,16.6,1.366067081215895e-06,2.049100621823842e-06
70,166,108376890464,AB-14,30.0,166,60,30.000001863498753,30.0,16.6,1.3154108654651912e-06,1.8634987260756882e-06
70,166,219697492624,AB-15,30.0,166,60,30.000001863498753,30.0,16.6,1.3154108653339648e-06,1.8634987258897835e-06
71,167,978623784707,AB-16,30.0,167,60,30.000001690519014,30.0,16.6,1.2678892555158065e-06,1.690519007354409e-06
71,167,811683149089,AB-17,30.0,167,60,30.000001690519014,30.0,16.6,1.2678892554283224e-06,1.6905190072377632e-06
71,167,171941012732,AB-18,30.0,167,60,30.000001690519014,30.0,16.6,1.2678892554720644e-06,1.6905190072960863e-06
71,167,816224748725,AB-19,30.0,167,60,30.000001690519014,30.0,16.6,1.2678892554720644e-06,1.6905190072960863e-06
72,168,274073747041,AB-20,30.0,168,60,30.000001530022615,30.0,16.6,1.224018106478517e-06,1.5300226330981457e-06
73,169,431704183663,AB-21,30.0,169,60,30.000001416983352,30.0,16.6,1.2145571424880205e-06,1.4169833329026905e-06
73,169,940029819622,AB-22,30.0,169,60,30.000001416983352,30.0,16.6,1.2145571424442783e-06,1.4169833328516576e-06
74,170,817649378776,AB-23,30.0,170,60,30.000001304897502,30.0,16.6,1.2045207809531436e-06,1.304897512699239e-06
74,170,336111950120,AB-24,30.0,170,60,30.000001304897502,30.0,16.6,1.2045207809094013e-06,1.3048975126518514e-06
75,171,175410453742,AB-25,30.0,171,60,30.00000119395135,30.0,16.6,1.1939513574871292e-06,1.1939513574871292e-06
75,171,372832046289,AB-26,30.0,171,60,30.00000119395135,30.0,16.6,1.1939513574433872e-06,1.1939513574433868e-06
75,171,5688507352,AB-27,30.0,171,60,30.00000119395135,30.0,16.6,1.1939513575746136e-06,1.1939513575746138e-06
75,171,252426353444,AB-28,30.0,171,60,30.00000119395135,30.0,16.6,1.1939513575308713e-06,1.1939513575308713e-06
76,172,795662508473,AB-29,30.0,172,60,30.00000108429222,30.0,16.6,1.1828642173740873e-06,1.08429219925958e-06
76,172,15254971246,AB-30,30.0,172,60,30.00000108429222,30.0,16.6,1.1828642173740873e-06,1.08429219925958e-06
76,172,598843376928,AB-31,30.0,172,60,30.00000108429222,30.0,16.6,1.1828642173740873e-06,1.08429219925958e-06
77,173,603804539042,AB-32,30.0,173,60,30.00000097611739,30.0,16.6,1.1713408497713685e-06,9.761173748094738e-07
77,173,105147685412,AB-33,30.0,173,60,30.00000097611739,30.0,16.6,1.171340849640142e-06,9.761173747001182e-07
77,173,381943444943,AB-34,30.0,173,60,30.00000097611739,30.0,16.6,1.1713408497713685e-06,9.761173748094738e-07
