arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.000004367037736,30.0,16.6,1.690466240221053e-06,4.367037787237719e-06
64,160,278369385093,AB-2,30.0,160,60,30.000003939309636,30.0,16.6,1.630059176238644e-06,3.939309675910055e-06
64,160,424517590749,AB-3,30.0,160,60,30.000003939309636,30.0,16.6,1.6300591761511598e-06,3.939309675698635e-06
66,162,844776132319,AB-4,30.0,162,60,30.000003441569014,30.0,16.6,1.5295862493395062e-06,3.4415690610138898e-06
66,162,4718856190,AB-5,30.0,162,60,30.000003441569014,30.0,16.6,1.5295862493395062e-06,3.4415690610138898e-06
67,163,121569120783,AB-6,30.0,163,60,30.00000319467945,30.0,16.6,1.474467443684756e-06,3.1946794613169733e-06
67,163,670749084726,AB-7,30.0,163,60,30.00000319467945,30.0,16.6,1.4744674435972717e-06,3.194679461127423e-06
68,164,825852755105,AB-8,30.0,164,60,30.000002957262257,30.0,16.6,1.4194858875402474e-06,2.9572622657088483e-06
68,164,136706589684,AB-9,30.0,164,60,30.000002957262257,30.0,16.6,1.4194858873215363e-06,2.957262265253202e-06
69,165,575093329427,AB-10,30.0,165,60,30.000002732134135,30.0,16.6,1.366067081259637e-06,2.7321341625192737e-06
69,165,891321954312,AB-11,30.0,165,60,30.000002732134135,30.0,16.6,1.366067081215895e-06,2.732134162431789e-06
69,165,209202122117,AB-12,30.0,165,60,30.000002732134135,30.0,16.6,1.366067081259637e-06,2.7321341625192737e-06
69,165,185328219550,AB-13,30.0,165,60,30.000002732134135,30.0,16.6,1.366067081215895e-06,2.732134162431789e-06
70,166,108376890464,AB-14,30.0,166,60,30.000002521204195,30.0,16.6,1.3154108654651912e-06,2.5212041588082843e-06
70,166,219697492624,AB-15,30.0,166,60,30.000002521204195,30.0,16.6,1.3154108653339648e-06,2.521204158556766e-06
71,167,978623784707,AB-16,30.0,167,60,30.000002324463644,30.0,16.6,1.2678892555158065e-06,2.3244636351123118e-06
71,167,811683149089,AB-17,30.0,167,60,30.000002324463644,30.0,16.6,1.2678892554283224e-06,2.324463634951924e-06
71,167,171941012732,AB-18,30.0,167,60,30.000002324463644,30.0,16.6,1.2678892554720644e-06,2.324463635032118e-06
71,167,816224748725,AB-19,30.0,167,60,30.000002324463644,30.0,16.6,1.2678892554720644e-06,2.324463635032118e-06
