arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.000000704360925,30.0,16.6,1.690466240221053e-06,7.043609334254387e-07
64,160,278369385093,AB-2,30.0,160,60,30.00000040751479,30.0,16.6,1.630059176238644e-06,4.075147940596609e-07
64,160,424517590749,AB-3,30.0,160,60,30.00000040751479,30.0,16.6,1.6300591761511598e-06,4.0751479403778995e-07
66,162,844776132319,AB-4,30.0,162,60,30.00000012746552,30.0,16.6,1.5295862493395062e-06,1.2746552077829216e-07
66,162,4718856190,AB-5,30.0,162,60,30.00000012746552,30.0,16.6,1.5295862493395062e-06,1.2746552077829216e-07
