arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,31.21829873335895,30.0,16.6,7.310611526392583,1.2182987333590058
64,160,278369385093,AB-2,30.0,160,60,31.17299307399797,30.0,16.6,7.038869385377411,1.1729930739980117
64,160,424517590749,AB-3,30.0,160,60,31.17299307399796,30.0,16.6,7.03886938537733,1.1729930739980055
66,162,844776132319,AB-4,30.0,162,60,31.130793719065576,30.0,16.6,6.785765641587893,1.1307937190656254
66,162,4718856190,AB-5,30.0,162,60,31.130793719065572,30.0,16.6,6.78576564158788,1.1307937190656245
67,163,121569120783,AB-6,30.0,163,60,31.11072717594369,30.0,16.6,6.665412415861613,1.1107271759436967
67,163,670749084726,AB-7,30.0,163,60,31.110727175943683,30.0,16.6,6.665412415861596,1.1107271759436936
68,164,825852755105,AB-8,30.0,164,60,31.091266357366546,30.0,16.6,6.5486933603906445,1.0912663573665613
68,164,136706589684,AB-9,30.0,164,60,31.091266357366543,30.0,16.6,6.548693360390608,1.0912663573665564
69,165,575093329427,AB-10,30.0,165,60,31.072388866074064,30.0,16.6,6.4354739904960745,1.0723888660740952
69,165,891321954312,AB-11,30.0,165,60,31.072388866074064,30.0,16.6,6.4354739904960745,1.0723888660740943
69,165,209202122117,AB-12,30.0,165,60,31.072388866074064,30.0,16.6,6.4354739904960745,1.0723888660740952
69,165,185328219550,AB-13,30.0,165,60,31.072388866074064,30.0,16.6,6.4354739904960745,1.0723888660740943
70,166,108376890464,AB-14,30.0,166,60,31.05401658978325,30.0,16.6,6.325285816398881,1.0540165897832066
70,166,219697492624,AB-15,30.0,166,60,31.054016589783245,30.0,16.6,6.325285816398902,1.0540165897832021
71,167,978623784707,AB-16,30.0,167,60,31.036211723825456,30.0,16.6,6.218501650816347,1.0362117238254465
71,167,811683149089,AB-17,30.0,167,60,31.03621172382545,30.0,16.6,6.218501650816347,1.0362117238254402
71,167,171941012732,AB-18,30.0,167,60,31.036211723825453,30.0,16.6,6.21850165081633,1.0362117238254458
71,167,816224748725,AB-19,30.0,167,60,31.036211723825456,30.0,16.6,6.2185016508163775,1.0362117238254474
72,168,274073747041,AB-20,30.0,168,60,31.018924762156388,30.0,16.6,6.114824625851646,1.018924762156421
73,169,431704183663,AB-21,30.0,169,60,31.018904092623345,30.0,16.6,6.11472183586953,1.0189040926233144
