arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,52.41486126159895,30.0,16.6,7.001666513435807,22.414861261599007
64,160,278369385093,AB-2,30.0,160,60,51.58112137242604,30.0,16.6,6.732657556994862,21.58112137242609
64,160,424517590749,AB-3,30.0,160,60,51.581121372426075,30.0,16.6,6.732657556994901,21.58112137242614
66,162,844776132319,AB-4,30.0,162,60,50.804927027382945,30.0,16.6,6.482400482132777,20.804927027382995
66,162,4718856190,AB-5,30.0,162,60,50.80492702738295,30.0,16.6,6.482400482132849,20.804927027383012
67,163,121569120783,AB-6,30.0,163,60,50.435964769570134,30.0,16.6,6.3635048119644155,20.43596476957014
67,163,670749084726,AB-7,30.0,163,60,50.43596476957015,30.0,16.6,6.363504811964435,20.435964769570145
68,164,825852755105,AB-8,30.0,164,60,50.07822251533298,30.0,16.6,6.248263864902106,20.078222515333003
68,164,136706589684,AB-9,30.0,164,60,50.07822251533288,30.0,16.6,6.248263864901966,20.078222515332897
69,165,575093329427,AB-10,30.0,165,60,49.731282474277656,30.0,16.6,6.136540237847788,19.731282474277688
69,165,891321954312,AB-11,30.0,165,60,49.731282474277656,30.0,16.6,6.136540237847884,19.731282474277688
69,165,209202122117,AB-12,30.0,165,60,49.731282474277656,30.0,16.6,6.136540237847788,19.731282474277688
69,165,185328219550,AB-13,30.0,165,60,49.731282474277656,30.0,16.6,6.136540237847884,19.731282474277688
70,166,108376890464,AB-14,30.0,166,60,49.39370728175483,30.0,16.6,6.027865765536416,19.393707281754807
70,166,219697492624,AB-15,30.0,166,60,49.3937072817549,30.0,16.6,6.027865765536564,19.393707281754853
71,167,978623784707,AB-16,30.0,167,60,49.06663257080202,30.0,16.6,5.9226065486305135,19.066632570801993
71,167,811683149089,AB-17,30.0,167,60,49.06663257080197,30.0,16.6,5.922606548630532,19.066632570801964
71,167,171941012732,AB-18,30.0,167,60,49.06663257080203,30.0,16.6,5.922606548630563,19.066632570802035
71,167,816224748725,AB-19,30.0,167,60,49.066632570802064,30.0,16.6,5.922606548630571,19.066632570802042
72,168,274073747041,AB-20,30.0,168,60,48.749148319396234,30.0,16.6,5.820464421214064,18.749148319396284
73,169,431704183663,AB-21,30.0,169,60,48.749427083720654,30.0,16.6,5.820271916681757,18.749427083720647
73,169,940029819622,AB-22,30.0,169,60,48.7494270837207,30.0,16.6,5.8202719166817385,18.74942708372068
74,170,817649378776,AB-23,30.0,170,60,48.74971061463463,30.0,16.6,5.820076377192952,18.74971061463465
74,170,336111950120,AB-24,30.0,170,60,48.74971061463462,30.0,16.6,5.8200763771930015,18.749710614634633
75,171,175410453742,AB-25,30.0,171,60,48.74999812231705,30.0,16.6,5.819878339781508,18.749998122317056
