arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,55.33222230886362,30.0,16.6,7.001666513434607,25.332222308863678
64,160,278369385093,AB-2,30.0,160,60,54.386395354507,30.0,16.6,6.732657556993722,24.386395354507055
64,160,424517590749,AB-3,30.0,160,60,54.386395354507044,30.0,16.6,6.732657556993732,24.386395354507105
66,162,844776132319,AB-4,30.0,162,60,53.50592722827139,30.0,16.6,6.482400482131744,23.50592722827144
66,162,4718856190,AB-5,30.0,162,60,53.505927228271396,30.0,16.6,6.482400482131666,23.50592722827146
67,163,121569120783,AB-6,30.0,163,60,53.08742510788839,30.0,16.6,6.3635048119632875,23.087425107888397
67,163,670749084726,AB-7,30.0,163,60,53.08742510788841,30.0,16.6,6.363504811963239,23.0874251078884
68,164,825852755105,AB-8,30.0,164,60,52.68166579237526,30.0,16.6,6.248263864900961,22.681665792375284
68,164,136706589684,AB-9,30.0,164,60,52.68166579237517,30.0,16.6,6.248263864900965,22.681665792375178
69,165,575093329427,AB-10,30.0,165,60,52.28817424004734,30.0,16.6,6.136540237846702,22.288174240047372
69,165,891321954312,AB-11,30.0,165,60,52.288174240047354,30.0,16.6,6.13654023784671,22.28817424004739
69,165,209202122117,AB-12,30.0,165,60,52.28817424004734,30.0,16.6,6.136540237846702,22.288174240047372
69,165,185328219550,AB-13,30.0,165,60,52.288174240047354,30.0,16.6,6.13654023784671,22.28817424004739
70,166,108376890464,AB-14,30.0,166,60,51.905318017394805,30.0,16.6,6.027865765535347,21.90531801739478
70,166,219697492624,AB-15,30.0,166,60,51.905318017394876,30.0,16.6,6.027865765535358,21.905318017394826
71,167,978623784707,AB-16,30.0,167,60,51.534385299397854,30.0,16.6,5.922606548629428,21.53438529939783
71,167,811683149089,AB-17,30.0,167,60,51.53438529939781,30.0,16.6,5.922606548629441,21.534385299397798
71,167,171941012732,AB-18,30.0,167,60,51.53438529939787,30.0,16.6,5.922606548629523,21.534385299397876
71,167,816224748725,AB-19,30.0,167,60,51.534385299397904,30.0,16.6,5.922606548629538,21.534385299397886
72,168,274073747041,AB-20,30.0,168,60,51.17434182823517,30.0,16.6,5.820464421212946,21.174341828235228
73,169,431704183663,AB-21,30.0,169,60,51.17454038233784,30.0,16.6,5.820271916680664,21.174540382337824
73,169,940029819622,AB-22,30.0,169,60,51.17454038233787,30.0,16.6,5.8202719166806824,21.174540382337856
74,170,817649378776,AB-23,30.0,170,60,51.17474243846482,30.0,16.6,5.820076377191889,21.17474243846483
74,170,336111950120,AB-24,30.0,170,60,51.1747424384648,30.0,16.6,5.820076377191876,21.174742438464808
75,171,175410453742,AB-25,30.0,171,60,51.17494743055913,30.0,16.6,5.819878339780451,21.17494743055913
75,171,372832046289,AB-26,30.0,171,60,51.17494743055921,30.0,16.6,5.819878339780421,21.174947430559193
75,171,5688507352,AB-27,30.0,171,60,51.17494743055914,30.0,16.6,5.819878339780432,21.17494743055915
75,171,252426353444,AB-28,30.0,171,60,51.174947430559115,30.0,16.6,5.819878339780444,21.174947430559115
76,172,795662508473,AB-29,30.0,172,60,51.17515675777606,30.0,16.6,5.819676435283248,21.175156757776055
76,172,15254971246,AB-30,30.0,172,60,51.175156757775945,30.0,16.6,5.819676435283105,21.175156757775913
76,172,598843376928,AB-31,30.0,172,60,51.17515675777606,30.0,16.6,5.819676435283248,21.175156757776055
77,173,603804539042,AB-32,30.0,173,60,51.17536869727075,30.0,16.6,5.8194723439739695,21.175368697270738
77,173,105147685412,AB-33,30.0,173,60,51.17536869727066,30.0,16.6,5.8194723439739855,21.175368697270642
77,173,381943444943,AB-34,30.0,173,60,51.17536869727075,30.0,16.6,5.8194723439739695,21.175368697270738
77,173,36476056592,AB-35,30.0,173,60,51.17536869727066,30.0,16.6,5.8194723439739855,21.175368697270642
77,173,890411563442,AB-36,30.0,173,60,51.17536869727075,30.0,16.6,5.8194723439739695,21.175368697270738
77,173,980920857012,AB-37,30.0,173,60,51.17536869727072,30.0,16.6,5.819472343973976,21.175368697270702
77,173,59941988818,AB-38,30.0,173,60,51.1753686972707,30.0,16.6,5.819472343973963,21.175368697270663
78,174,890545944728,AB-39,30.0,174,60,51.17558636484047,30.0,16.6,5.819263214841951,21.175586364840477
78,174,576901499400,AB-40,30.0,174,60,51.17558636484051,30.0,16.6,5.81926321484194,21.175586364840523
78,174,742479689097,AB-41,30.0,174,60,51.17558636484047,30.0,16.6,5.819263214841951,21.175586364840477
79,175,630183936475,AB-42,30.0,175,60,51.17580501914297,30.0,16.6,5.819053553939401,21.17580501914297
79,175,581842192398,AB-43,30.0,175,60,51.17580501914292,30.0,16.6,5.819053553939382,21.17580501914292
80,176,20439132026,AB-44,30.0,176,60,51.17602309390178,30.0,16.6,5.81884481616108,21.176023093901776
80,176,210026577672,AB-45,30.0,176,60,51.17602309390186,30.0,16.6,5.818844816161073,21.17602309390185
80,176,544684878178,AB-46,30.0,176,60,51.17602309390178,30.0,16.6,5.81884481616108,21.176023093901776
80,176,769115171105,AB-47,30.0,176,60,51.17602309390186,30.0,16.6,5.818844816161073,21.17602309390185
81,177,250695229138,AB-48,30.0,177,60,51.17624167326124,30.0,16.6,5.818636128817519,21.176241673261252
81,177,285895690406,AB-49,30.0,177,60,51.176241673261224,30.0,16.6,5.818636128817454,21.17624167326126
81,177,852395087841,AB-50,30.0,177,60,51.17624167326124,30.0,16.6,5.818636128817519,21.176241673261252
