arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,42.80010282761215,30.0,16.6,7.310938568646346,12.800102827612207
64,160,278369385093,AB-2,30.0,160,60,42.326156912382636,30.0,16.6,7.04068208659226,12.326156912382679
64,160,424517590749,AB-3,30.0,160,60,42.32615691238264,30.0,16.6,7.040682086592288,12.3261569123827
66,162,844776132319,AB-4,30.0,162,60,41.88485189646098,30.0,16.6,6.789084635626716,11.884851896461042
66,162,4718856190,AB-5,30.0,162,60,41.884851896461,30.0,16.6,6.7890846356267645,11.88485189646105
67,163,121569120783,AB-6,30.0,163,60,41.67505436721653,30.0,16.6,6.66949097309256,11.67505436721654
67,163,670749084726,AB-7,30.0,163,60,41.675054367216525,30.0,16.6,6.669490973092573,11.675054367216529
68,164,825852755105,AB-8,30.0,164,60,41.4716220998824,30.0,16.6,6.553536263725402,11.471622099882417
68,164,136706589684,AB-9,30.0,164,60,41.471622099882325,30.0,16.6,6.553536263725289,11.471622099882346
69,165,575093329427,AB-10,30.0,165,60,41.2743185513914,30.0,16.6,6.441085057056703,11.274318551391413
69,165,891321954312,AB-11,30.0,165,60,41.274318551391374,30.0,16.6,6.441085057056793,11.274318551391408
69,165,209202122117,AB-12,30.0,165,60,41.2743185513914,30.0,16.6,6.441085057056703,11.274318551391413
69,165,185328219550,AB-13,30.0,165,60,41.274318551391374,30.0,16.6,6.441085057056793,11.274318551391408
70,166,108376890464,AB-14,30.0,166,60,41.082328573923874,30.0,16.6,6.33167280400646,11.08232857392384
70,166,219697492624,AB-15,30.0,166,60,41.082328573923895,30.0,16.6,6.331672804006578,11.082328573923855
71,167,978623784707,AB-16,30.0,167,60,40.89629732290624,30.0,16.6,6.225666302073763,10.896297322906216
71,167,811683149089,AB-17,30.0,167,60,40.89629732290621,30.0,16.6,6.225666302073728,10.896297322906195
71,167,171941012732,AB-18,30.0,167,60,40.89629732290623,30.0,16.6,6.225666302073742,10.896297322906232
71,167,816224748725,AB-19,30.0,167,60,40.89629732290626,30.0,16.6,6.225666302073761,10.896297322906248
72,168,274073747041,AB-20,30.0,168,60,40.715709332901035,30.0,16.6,6.122772021509577,10.715709332901076
73,169,431704183663,AB-21,30.0,169,60,40.71596111331682,30.0,16.6,6.123012124125132,10.715961113316801
73,169,940029819622,AB-22,30.0,169,60,40.71596111331685,30.0,16.6,6.123012124125095,10.715961113316826
74,170,817649378776,AB-23,30.0,170,60,40.71621847087028,30.0,16.6,6.123252373364468,10.71621847087031
74,170,336111950120,AB-24,30.0,170,60,40.71621847087029,30.0,16.6,6.1232523733644655,10.7162184708703
75,171,175410453742,AB-25,30.0,171,60,40.71648064463736,30.0,16.6,6.123492208093664,10.716480644637361
75,171,372832046289,AB-26,30.0,171,60,40.71648064463739,30.0,16.6,6.123492208093645,10.716480644637384
75,171,5688507352,AB-27,30.0,171,60,40.71648064463737,30.0,16.6,6.123492208093662,10.716480644637379
75,171,252426353444,AB-28,30.0,171,60,40.71648064463734,30.0,16.6,6.1234922080935545,10.716480644637343
76,172,795662508473,AB-29,30.0,172,60,40.71674959890986,30.0,16.6,6.1237333811999735,10.716749598909853
76,172,15254971246,AB-30,30.0,172,60,40.71674959890981,30.0,16.6,6.123733381199975,10.71674959890978
76,172,598843376928,AB-31,30.0,172,60,40.71674959890986,30.0,16.6,6.1237333811999735,10.716749598909853
77,173,603804539042,AB-32,30.0,173,60,40.71702301956311,30.0,16.6,6.123973903257731,10.717023019563086
77,173,105147685412,AB-33,30.0,173,60,40.71702301956307,30.0,16.6,6.123973903257705,10.717023019563038
77,173,381943444943,AB-34,30.0,173,60,40.71702301956311,30.0,16.6,6.123973903257731,10.717023019563086
77,173,36476056592,AB-35,30.0,173,60,40.71702301956307,30.0,16.6,6.123973903257705,10.717023019563038
77,173,890411563442,AB-36,30.0,173,60,40.71702301956311,30.0,16.6,6.123973903257731,10.717023019563086
77,173,980920857012,AB-37,30.0,173,60,40.71702301956307,30.0,16.6,6.123973903257697,10.717023019563065
77,173,59941988818,AB-38,30.0,173,60,40.71702301956307,30.0,16.6,6.123973903257719,10.717023019563046
78,174,890545944728,AB-39,30.0,174,60,40.717305614650904,30.0,16.6,6.124216630629187,10.71730561465092
78,174,576901499400,AB-40,30.0,174,60,40.717305614650925,30.0,16.6,6.124216630629142,10.717305614650941
78,174,742479689097,AB-41,30.0,174,60,40.717305614650904,30.0,16.6,6.124216630629187,10.71730561465092
79,175,630183936475,AB-42,30.0,175,60,40.71759069148017,30.0,16.6,6.12445662606825,10.717590691480169
79,175,581842192398,AB-43,30.0,175,60,40.71759069148014,30.0,16.6,6.124456626068232,10.717590691480144
80,176,20439132026,AB-44,30.0,176,60,40.71787600078504,30.0,16.6,6.1246925210914425,10.717876000785036
80,176,210026577672,AB-45,30.0,176,60,40.71787600078509,30.0,16.6,6.124692521091561,10.717876000785072
80,176,544684878178,AB-46,30.0,176,60,40.71787600078504,30.0,16.6,6.1246925210914425,10.717876000785036
80,176,769115171105,AB-47,30.0,176,60,40.71787600078509,30.0,16.6,6.124692521091561,10.717876000785072
