arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
70,166,108376890464,AB-14,30.0,166,60,59.481207112904315,30.0,16.6,6.1777510531922095,29.481207112904293
70,166,219697492624,AB-15,30.0,166,60,59.48120711290437,30.0,16.6,6.177751053192224,29.481207112904347
71,167,978623784707,AB-16,30.0,167,60,58.97860490662342,30.0,16.6,6.072130940321387,28.978604906623374
71,167,811683149089,AB-17,30.0,167,60,58.97860490662334,30.0,16.6,6.072130940321365,28.978604906623328
71,167,171941012732,AB-18,30.0,167,60,58.97860490662342,30.0,16.6,6.072130940321369,28.978604906623435
71,167,816224748725,AB-19,30.0,167,60,58.97860490662347,30.0,16.6,6.072130940321362,28.978604906623435
72,168,274073747041,AB-20,30.0,168,60,58.4907868234096,30.0,16.6,5.969622217842382,28.49078682340966
73,169,431704183663,AB-21,30.0,169,60,58.49078129038754,30.0,16.6,5.969560773066316,28.49078129038753
73,169,940029819622,AB-22,30.0,169,60,58.49078129038761,30.0,16.6,5.969560773066338,28.490781290387588
74,170,817649378776,AB-23,30.0,170,60,58.49077594505635,30.0,16.6,5.969498011164133,28.49077594505637
74,170,336111950120,AB-24,30.0,170,60,58.49077594505633,30.0,16.6,5.9694980111641,28.490775945056324
75,171,175410453742,AB-25,30.0,171,60,58.49077079401607,30.0,16.6,5.969434115578272,28.49077079401607
75,171,372832046289,AB-26,30.0,171,60,58.49077079401617,30.0,16.6,5.969434115578361,28.49077079401617
75,171,5688507352,AB-27,30.0,171,60,58.490770794016115,30.0,16.6,5.969434115578291,28.490770794016107
75,171,252426353444,AB-28,30.0,171,60,58.49077079401606,30.0,16.6,5.969434115578258,28.49077079401606
76,172,795662508473,AB-29,30.0,172,60,58.49076577575278,30.0,16.6,5.9693686515003925,28.49076577575277
76,172,15254971246,AB-30,30.0,172,60,58.490765775752614,30.0,16.6,5.969368651500372,28.49076577575257
76,172,598843376928,AB-31,30.0,172,60,58.49076577575278,30.0,16.6,5.9693686515003925,28.49076577575277
77,173,603804539042,AB-32,30.0,173,60,58.490760949387344,30.0,16.6,5.969302137658312,28.49076094938734
77,173,105147685412,AB-33,30.0,173,60,58.490760949387195,30.0,16.6,5.969302137658305,28.490760949387173
77,173,381943444943,AB-34,30.0,173,60,58.490760949387344,30.0,16.6,5.969302137658312,28.49076094938734
77,173,36476056592,AB-35,30.0,173,60,58.490760949387195,30.0,16.6,5.969302137658305,28.490760949387173
77,173,890411563442,AB-36,30.0,173,60,58.490760949387344,30.0,16.6,5.969302137658312,28.49076094938734
77,173,980920857012,AB-37,30.0,173,60,58.4907609493873,30.0,16.6,5.969302137658291,28.490760949387266
77,173,59941988818,AB-38,30.0,173,60,58.49076094938726,30.0,16.6,5.969302137658324,28.49076094938722
78,174,890545944728,AB-39,30.0,174,60,58.4907563169944,30.0,16.6,5.969233390535118,28.490756316994418
78,174,576901499400,AB-40,30.0,174,60,58.490756316994464,30.0,16.6,5.969233390535156,28.490756316994467
78,174,742479689097,AB-41,30.0,174,60,58.4907563169944,30.0,16.6,5.969233390535118,28.490756316994418
79,175,630183936475,AB-42,30.0,175,60,58.490751970390086,30.0,16.6,5.969163985801192,28.49075197039007
79,175,581842192398,AB-43,30.0,175,60,58.490751970389994,30.0,16.6,5.9691639858011865,28.490751970389994
80,176,20439132026,AB-44,30.0,176,60,58.49074791217157,30.0,16.6,5.969094471547507,28.49074791217157
80,176,210026577672,AB-45,30.0,176,60,58.49074791217164,30.0,16.6,5.969094471547413,28.490747912171624
80,176,544684878178,AB-46,30.0,176,60,58.49074791217157,30.0,16.6,5.969094471547507,28.49074791217157
80,176,769115171105,AB-47,30.0,176,60,58.49074791217164,30.0,16.6,5.969094471547413,28.490747912171624
81,177,250695229138,AB-48,30.0,177,60,58.490744218138225,30.0,16.6,5.9690242891513785,28.49074421813824
81,177,285895690406,AB-49,30.0,177,60,58.49074421813823,30.0,16.6,5.9690242891513865,28.49074421813826
81,177,852395087841,AB-50,30.0,177,60,58.490744218138225,30.0,16.6,5.9690242891513785,28.49074421813824
