arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,52.9983334710519,30.0,16.6,7.001666513435404,22.998333471051957
64,160,278369385093,AB-2,30.0,160,60,52.14217616884225,30.0,16.6,6.7326575569945,22.142176168842298
64,160,424517590749,AB-3,30.0,160,60,52.14217616884228,30.0,16.6,6.732657556994483,22.142176168842347
66,162,844776132319,AB-4,30.0,162,60,51.34512706756064,30.0,16.6,6.482400482132357,21.345127067560693
66,162,4718856190,AB-5,30.0,162,60,51.345127067560654,30.0,16.6,6.482400482132412,21.345127067560714
67,163,121569120783,AB-6,30.0,163,60,50.9662568372338,30.0,16.6,6.363504811964016,20.96625683723381
67,163,670749084726,AB-7,30.0,163,60,50.966256837233814,30.0,16.6,6.363504811964016,20.966256837233814
68,164,825852755105,AB-8,30.0,164,60,50.59891117074146,30.0,16.6,6.248263864901688,20.598911170741477
68,164,136706589684,AB-9,30.0,164,60,50.59891117074135,30.0,16.6,6.248263864901623,20.598911170741363
69,165,575093329427,AB-10,30.0,165,60,50.24266082743161,30.0,16.6,6.136540237847456,20.242660827431642
69,165,891321954312,AB-11,30.0,165,60,50.24266082743161,30.0,16.6,6.136540237847442,20.242660827431642
69,165,209202122117,AB-12,30.0,165,60,50.24266082743161,30.0,16.6,6.136540237847456,20.242660827431642
69,165,185328219550,AB-13,30.0,165,60,50.24266082743161,30.0,16.6,6.136540237847442,20.242660827431642
70,166,108376890464,AB-14,30.0,166,60,49.89602942888284,30.0,16.6,6.027865765536141,19.89602942888282
70,166,219697492624,AB-15,30.0,166,60,49.896029428882905,30.0,16.6,6.027865765536101,19.896029428882862
71,167,978623784707,AB-16,30.0,167,60,49.56018311652121,30.0,16.6,5.922606548630228,19.560183116521177
71,167,811683149089,AB-17,30.0,167,60,49.56018311652116,30.0,16.6,5.9226065486302195,19.56018311652115
71,167,171941012732,AB-18,30.0,167,60,49.56018311652121,30.0,16.6,5.922606548630179,19.560183116521216
71,167,816224748725,AB-19,30.0,167,60,49.560183116521245,30.0,16.6,5.922606548630179,19.560183116521223
