arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.000005632677944,30.0,16.6,1.713236729605511e-06,5.632677997499046e-06
64,160,278369385093,AB-2,30.0,160,60,30.00000517227481,30.0,16.6,1.6749346670608857e-06,5.1722748557080395e-06
64,160,424517590749,AB-3,30.0,160,60,30.00000517227481,30.0,16.6,1.6749346672358543e-06,5.17227485550391e-06
66,162,844776132319,AB-4,30.0,162,60,30.000004605372997,30.0,16.6,1.583197191295641e-06,4.60537304578416e-06
66,162,4718856190,AB-5,30.0,162,60,30.000004605372997,30.0,16.6,1.5831971913831253e-06,4.60537304579874e-06
67,163,121569120783,AB-6,30.0,163,60,30.00000431900888,30.0,16.6,1.529883804254371e-06,4.319008889398373e-06
67,163,670749084726,AB-7,30.0,163,60,30.00000431900888,30.0,16.6,1.529883804254371e-06,4.319008889201532e-06
68,164,825852755105,AB-8,30.0,164,60,30.00000404167702,30.0,16.6,1.475645921803926e-06,4.041677029639617e-06
68,164,136706589684,AB-9,30.0,164,60,30.00000404167702,30.0,16.6,1.4756459218476684e-06,4.041677029132938e-06
69,165,575093329427,AB-10,30.0,165,60,30.000003777392443,30.0,16.6,1.422214986033569e-06,3.777392474646138e-06
69,165,891321954312,AB-11,30.0,165,60,30.000003777392443,30.0,16.6,1.422214986077311e-06,3.777392474565944e-06
69,165,209202122117,AB-12,30.0,165,60,30.000003777392443,30.0,16.6,1.422214986033569e-06,3.777392474646138e-06
69,165,185328219550,AB-13,30.0,165,60,30.000003777392443,30.0,16.6,1.422214986077311e-06,3.777392474565944e-06
70,166,108376890464,AB-14,30.0,166,60,30.00000352903092,30.0,16.6,1.3709672626222354e-06,3.5290308807297343e-06
70,166,219697492624,AB-15,30.0,166,60,30.00000352903092,30.0,16.6,1.3709672626222354e-06,3.529030880463635e-06
71,167,978623784707,AB-16,30.0,167,60,30.00000329698419,30.0,16.6,1.322516753300287e-06,3.2969841820487996e-06
71,167,811683149089,AB-17,30.0,167,60,30.00000329698419,30.0,16.6,1.3225167532128028e-06,3.296984181866541e-06
71,167,171941012732,AB-18,30.0,167,60,30.00000329698419,30.0,16.6,1.3225167532128028e-06,3.2969841819758964e-06
71,167,816224748725,AB-19,30.0,167,60,30.00000329698419,30.0,16.6,1.3225167533440294e-06,3.2969841819758964e-06
72,168,274073747041,AB-20,30.0,168,60,30.000003081796052,30.0,16.6,1.277470644240444e-06,3.0817960811677616e-06
73,169,431704183663,AB-21,30.0,169,60,30.000002955464133,30.0,16.6,1.2650450830076277e-06,2.9554641020250535e-06
73,169,940029819622,AB-22,30.0,169,60,30.000002955464133,30.0,16.6,1.2650450829201433e-06,2.9554641019412137e-06
74,170,817649378776,AB-23,30.0,170,60,30.000002829415422,30.0,16.6,1.2520992473908824e-06,2.8294154342621455e-06
74,170,336111950120,AB-24,30.0,170,60,30.000002829415422,30.0,16.6,1.252099247303398e-06,2.8294154341710166e-06
75,171,175410453742,AB-25,30.0,171,60,30.00000270389806,30.0,16.6,1.2386927460494848e-06,2.7038980731876374e-06
75,171,372832046289,AB-26,30.0,171,60,30.00000270389806,30.0,16.6,1.2386927460057427e-06,2.7038980731037977e-06
75,171,5688507352,AB-27,30.0,171,60,30.00000270389806,30.0,16.6,1.2386927460494848e-06,2.7038980733443805e-06
75,171,252426353444,AB-28,30.0,171,60,30.00000270389806,30.0,16.6,1.2386927459620005e-06,2.7038980732532503e-06
76,172,795662508473,AB-29,30.0,172,60,30.00000257908461,30.0,16.6,1.2248522140822687e-06,2.5790845789370693e-06
76,172,15254971246,AB-30,30.0,172,60,30.00000257908461,30.0,16.6,1.224852214169753e-06,2.579084578955296e-06
76,172,598843376928,AB-31,30.0,172,60,30.00000257908461,30.0,16.6,1.2248522140822687e-06,2.5790845789370693e-06
77,173,603804539042,AB-32,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798736121266e-06,2.4552839330218514e-06
77,173,105147685412,AB-33,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798735683844e-06,2.4552839327994943e-06
77,173,381943444943,AB-34,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798736121266e-06,2.4552839330218514e-06
77,173,36476056592,AB-35,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798735683844e-06,2.4552839327994943e-06
77,173,890411563442,AB-36,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798736121266e-06,2.4552839330218514e-06
77,173,980920857012,AB-37,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798735683844e-06,2.455283932814075e-06
77,173,59941988818,AB-38,30.0,173,60,30.00000245528396,30.0,16.6,1.2106798736121266e-06,2.455283932886979e-06
78,174,890545944728,AB-39,30.0,174,60,30.000002332609423,30.0,16.6,1.1961827136782144e-06,2.3326094394110176e-06
78,174,576901499400,AB-40,30.0,174,60,30.000002332609423,30.0,16.6,1.1961827137219566e-06,2.332609439472984e-06
78,174,742479689097,AB-41,30.0,174,60,30.000002332609423,30.0,16.6,1.1961827136782144e-06,2.3326094394110176e-06
79,175,630183936475,AB-42,30.0,175,60,30.00000221147715,30.0,16.6,1.1815414829461919e-06,2.2114771513112056e-06
