arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
68,164,825852755105,AB-8,30.0,164,60,59.46935744499449,30.0,16.6,6.333625369318381,29.469357444994515
68,164,136706589684,AB-9,30.0,164,60,59.469357444994344,30.0,16.6,6.333625369318436,29.469357444994365
69,165,575093329427,AB-10,30.0,165,60,58.954791979218236,30.0,16.6,6.221714011774397,28.954791979218246
69,165,891321954312,AB-11,30.0,165,60,58.954791979218285,30.0,16.6,6.221714011774404,28.95479197921832
69,165,209202122117,AB-12,30.0,165,60,58.954791979218236,30.0,16.6,6.221714011774397,28.954791979218246
69,165,185328219550,AB-13,30.0,165,60,58.954791979218285,30.0,16.6,6.221714011774404,28.95479197921832
70,166,108376890464,AB-14,30.0,166,60,58.45416406049968,30.0,16.6,6.112846926554391,28.454164060499657
70,166,219697492624,AB-15,30.0,166,60,58.45416406049974,30.0,16.6,6.112846926554366,28.454164060499714
71,167,978623784707,AB-16,30.0,167,60,57.969158683293294,30.0,16.6,6.007391156397739,27.969158683293255
71,167,811683149089,AB-17,30.0,167,60,57.96915868329322,30.0,16.6,6.007391156397726,27.96915868329321
71,167,171941012732,AB-18,30.0,167,60,57.969158683293294,30.0,16.6,6.007391156397694,27.969158683293312
71,167,816224748725,AB-19,30.0,167,60,57.969158683293344,30.0,16.6,6.007391156397716,27.969158683293312
72,168,274073747041,AB-20,30.0,168,60,57.49841876149597,30.0,16.6,5.905049419428659,27.49841876149603
73,169,431704183663,AB-21,30.0,169,60,57.498425724822056,30.0,16.6,5.9049329161068105,27.49842572482204
73,169,940029819622,AB-22,30.0,169,60,57.49842572482211,30.0,16.6,5.904932916106763,27.4984257248221
74,170,817649378776,AB-23,30.0,170,60,57.498433122598755,30.0,16.6,5.904814386144522,27.498433122598776
74,170,336111950120,AB-24,30.0,170,60,57.49843312259873,30.0,16.6,5.904814386144544,27.498433122598726
75,171,175410453742,AB-25,30.0,171,60,57.49844092483996,30.0,16.6,5.904694161048854,27.498440924839958
75,171,372832046289,AB-26,30.0,171,60,57.49844092484005,30.0,16.6,5.904694161048882,27.498440924840047
75,171,5688507352,AB-27,30.0,171,60,57.49844092484001,30.0,16.6,5.904694161048843,27.49844092484
75,171,252426353444,AB-28,30.0,171,60,57.49844092483995,30.0,16.6,5.9046941610488535,27.49844092483995
76,172,795662508473,AB-29,30.0,172,60,57.498449159860364,30.0,16.6,5.904571388970827,27.498449159860357
76,172,15254971246,AB-30,30.0,172,60,57.498449159860215,30.0,16.6,5.904571388970763,27.49844915986017
76,172,598843376928,AB-31,30.0,172,60,57.498449159860364,30.0,16.6,5.904571388970827,27.498449159860357
77,173,603804539042,AB-32,30.0,173,60,57.49845777975678,30.0,16.6,5.904447089683115,27.498457779756773
