arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,33.656117533559176,30.0,16.6,7.314868689230234,3.6561175335592297
64,160,278369385093,AB-2,30.0,160,60,33.520351604769516,30.0,16.6,7.043697838289479,3.5203516047695524
64,160,424517590749,AB-3,30.0,160,60,33.52035160476951,30.0,16.6,7.043697838289517,3.5203516047695507
66,162,844776132319,AB-4,30.0,162,60,33.3939055591732,30.0,16.6,6.791170207371005,3.3939055591732545
66,162,4718856190,AB-5,30.0,162,60,33.3939055591732,30.0,16.6,6.791170207370965,3.393905559173252
67,163,121569120783,AB-6,30.0,163,60,33.33378203428046,30.0,16.6,6.671106175351833,3.333782034280468
67,163,670749084726,AB-7,30.0,163,60,33.33378203428047,30.0,16.6,6.6711061753518885,3.333782034280474
68,164,825852755105,AB-8,30.0,164,60,33.27547574550919,30.0,16.6,6.5546771943553095,3.2754757455092003
68,164,136706589684,AB-9,30.0,164,60,33.27547574550917,30.0,16.6,6.554677194355351,3.275475745509177
69,165,575093329427,AB-10,30.0,165,60,33.218919368660266,30.0,16.6,6.441748311290801,3.2189193686602935
69,165,891321954312,AB-11,30.0,165,60,33.218919368660266,30.0,16.6,6.441748311290828,3.2189193686602957
69,165,209202122117,AB-12,30.0,165,60,33.218919368660266,30.0,16.6,6.441748311290801,3.2189193686602935
69,165,185328219550,AB-13,30.0,165,60,33.218919368660266,30.0,16.6,6.441748311290828,3.2189193686602957
70,166,108376890464,AB-14,30.0,166,60,33.163878947535466,30.0,16.6,6.331852597111459,3.163878947535425
70,166,219697492624,AB-15,30.0,166,60,33.163878947535466,30.0,16.6,6.331852597111495,3.1638789475354256
71,167,978623784707,AB-16,30.0,167,60,33.11054042089203,30.0,16.6,6.22536031406397,3.1105404208920158
71,167,811683149089,AB-17,30.0,167,60,33.11054042089203,30.0,16.6,6.2253603140640035,3.1105404208920144
71,167,171941012732,AB-18,30.0,167,60,33.11054042089202,30.0,16.6,6.225360314063985,3.1105404208920207
71,167,816224748725,AB-19,30.0,167,60,33.11054042089204,30.0,16.6,6.225360314064014,3.110540420892029
72,168,274073747041,AB-20,30.0,168,60,33.05875559976215,30.0,16.6,6.121975932263417,3.0587555997621867
73,169,431704183663,AB-21,30.0,169,60,33.05873220945084,30.0,16.6,6.122026484578027,3.0587322094508105
73,169,940029819622,AB-22,30.0,169,60,33.05873220945084,30.0,16.6,6.122026484577912,3.058732209450807
74,170,817649378776,AB-23,30.0,170,60,33.058713152724,30.0,16.6,6.1220820252545725,3.0587131527240183
74,170,336111950120,AB-24,30.0,170,60,33.058713152724025,30.0,16.6,6.12208202525462,3.058713152724037
