arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,54.748750099410735,30.0,16.6,7.00166651343555,24.748750099410795
64,160,278369385093,AB-2,30.0,160,60,53.82534055809086,30.0,16.6,6.732657556994598,23.82534055809091
64,160,424517590749,AB-3,30.0,160,60,53.8253405580909,30.0,16.6,6.7326575569946305,23.82534055809096
66,162,844776132319,AB-4,30.0,162,60,52.965727188093744,30.0,16.6,6.482400482132589,22.965727188093794
66,162,4718856190,AB-5,30.0,162,60,52.96572718809376,30.0,16.6,6.482400482132611,22.965727188093823
67,163,121569120783,AB-6,30.0,163,60,52.557133040224784,30.0,16.6,6.363504811964119,22.55713304022479
67,163,670749084726,AB-7,30.0,163,60,52.557133040224805,30.0,16.6,6.363504811964123,22.557133040224798
68,164,825852755105,AB-8,30.0,164,60,52.16097713696685,30.0,16.6,6.248263864901767,22.16097713696687
68,164,136706589684,AB-9,30.0,164,60,52.16097713696676,30.0,16.6,6.248263864901788,22.160977136966764
69,165,575093329427,AB-10,30.0,165,60,51.776795886893446,30.0,16.6,6.136540237847488,21.77679588689348
69,165,891321954312,AB-11,30.0,165,60,51.77679588689346,30.0,16.6,6.136540237847598,21.776795886893495
69,165,209202122117,AB-12,30.0,165,60,51.776795886893446,30.0,16.6,6.136540237847488,21.77679588689348
69,165,185328219550,AB-13,30.0,165,60,51.77679588689346,30.0,16.6,6.136540237847598,21.776795886893495
70,166,108376890464,AB-14,30.0,166,60,51.40299587026686,30.0,16.6,6.027865765536237,21.402995870266835
70,166,219697492624,AB-15,30.0,166,60,51.40299587026693,30.0,16.6,6.027865765536279,21.40299587026688
71,167,978623784707,AB-16,30.0,167,60,51.04083475367874,30.0,16.6,5.922606548630284,21.04083475367871
71,167,811683149089,AB-17,30.0,167,60,51.040834753678695,30.0,16.6,5.92260654863031,21.040834753678677
71,167,171941012732,AB-18,30.0,167,60,51.040834753678745,30.0,16.6,5.92260654863035,21.040834753678748
71,167,816224748725,AB-19,30.0,167,60,51.04083475367877,30.0,16.6,5.922606548630355,21.04083475367876
72,168,274073747041,AB-20,30.0,168,60,50.68930312646743,30.0,16.6,5.820464421213729,20.689303126467482
73,169,431704183663,AB-21,30.0,169,60,50.68951772261445,30.0,16.6,5.820271916681555,20.689517722614436
73,169,940029819622,AB-22,30.0,169,60,50.689517722614475,30.0,16.6,5.820271916681498,20.689517722614465
74,170,817649378776,AB-23,30.0,170,60,50.689736073698825,30.0,16.6,5.820076377192744,20.68973607369884
74,170,336111950120,AB-24,30.0,170,60,50.68973607369881,30.0,16.6,5.820076377192774,20.689736073698818
75,171,175410453742,AB-25,30.0,171,60,50.689957568910756,30.0,16.6,5.819878339781313,20.68995756891076
75,171,372832046289,AB-26,30.0,171,60,50.68995756891084,30.0,16.6,5.819878339781279,20.689957568910824
75,171,5688507352,AB-27,30.0,171,60,50.68995756891077,30.0,16.6,5.819878339781251,20.68995756891078
75,171,252426353444,AB-28,30.0,171,60,50.68995756891074,30.0,16.6,5.819878339781368,20.689957568910746
76,172,795662508473,AB-29,30.0,172,60,50.69018372150246,30.0,16.6,5.819676435284065,20.69018372150245
76,172,15254971246,AB-30,30.0,172,60,50.69018372150235,30.0,16.6,5.819676435284054,20.690183721502322
76,172,598843376928,AB-31,30.0,172,60,50.69018372150246,30.0,16.6,5.819676435284065,20.69018372150245
77,173,603804539042,AB-32,30.0,173,60,50.69041266860625,30.0,16.6,5.819472343974805,20.69041266860624
77,173,105147685412,AB-33,30.0,173,60,50.690412668606164,30.0,16.6,5.819472343974744,20.690412668606143
77,173,381943444943,AB-34,30.0,173,60,50.69041266860625,30.0,16.6,5.819472343974805,20.69041266860624
77,173,36476056592,AB-35,30.0,173,60,50.690412668606164,30.0,16.6,5.819472343974744,20.690412668606143
77,173,890411563442,AB-36,30.0,173,60,50.69041266860625,30.0,16.6,5.819472343974805,20.69041266860624
77,173,980920857012,AB-37,30.0,173,60,50.69041266860622,30.0,16.6,5.819472343974809,20.690412668606204
77,173,59941988818,AB-38,30.0,173,60,50.6904126686062,30.0,16.6,5.819472343974809,20.690412668606164
78,174,890545944728,AB-39,30.0,174,60,50.69064776360364,30.0,16.6,5.819263214842796,20.690647763603646
78,174,576901499400,AB-40,30.0,174,60,50.690647763603685,30.0,16.6,5.819263214842818,20.690647763603696
78,174,742479689097,AB-41,30.0,174,60,50.69064776360364,30.0,16.6,5.819263214842796,20.690647763603646
79,175,630183936475,AB-42,30.0,175,60,50.69088388964802,30.0,16.6,5.819053553940291,20.69088388964802
79,175,581842192398,AB-43,30.0,175,60,50.69088388964797,30.0,16.6,5.819053553940238,20.69088388964797
80,176,20439132026,AB-44,30.0,176,60,50.691119359221695,30.0,16.6,5.818844816161901,20.691119359221688
80,176,210026577672,AB-45,30.0,176,60,50.69111935922177,30.0,16.6,5.81884481616191,20.691119359221762
80,176,544684878178,AB-46,30.0,176,60,50.691119359221695,30.0,16.6,5.818844816161901,20.691119359221688
80,176,769115171105,AB-47,30.0,176,60,50.69111935922177,30.0,16.6,5.81884481616191,20.691119359221762
81,177,250695229138,AB-48,30.0,177,60,50.69135532919311,30.0,16.6,5.8186361288183335,20.691355329193126
81,177,285895690406,AB-49,30.0,177,60,50.6913553291931,30.0,16.6,5.818636128818377,20.691355329193136
81,177,852395087841,AB-50,30.0,177,60,50.69135532919311,30.0,16.6,5.8186361288183335,20.691355329193126
82,178,975006493606,AB-51,30.0,178,60,50.6915902166295,30.0,16.6,5.8184288670059265,20.691590216629493
82,178,884853293491,AB-52,30.0,178,60,50.6915902166294,30.0,16.6,5.818428867005875,20.6915902166294
82,178,359507843936,AB-53,30.0,178,60,50.6915902166295,30.0,16.6,5.8184288670059265,20.691590216629493
82,178,598858945875,AB-54,30.0,178,60,50.6915902166294,30.0,16.6,5.818428867005875,20.6915902166294
83,179,354795611657,AB-55,30.0,179,60,50.69182419869074,30.0,16.6,5.81822302761047,20.691824198690764
84,180,340190215370,AB-56,30.0,180,60,50.69205455422961,30.0,16.6,5.818020707482889,20.69205455422962
84,180,178080989505,AB-57,30.0,180,60,50.692054554229564,30.0,16.6,5.818020707482849,20.69205455422957
84,180,237694208624,AB-58,30.0,180,60,50.69205455422961,30.0,16.6,5.818020707482889,20.69205455422962
