arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.000002958315886,30.0,16.6,1.690466240221053e-06,2.9583159203868428e-06
64,160,278369385093,AB-2,30.0,160,60,30.000002580927003,30.0,16.6,1.630059176238644e-06,2.5809270290445186e-06
64,160,424517590749,AB-3,30.0,160,60,30.000002580927003,30.0,16.6,1.6300591761511598e-06,2.580927028906003e-06
66,162,844776132319,AB-4,30.0,162,60,30.000002166913823,30.0,16.6,1.5295862493395062e-06,2.1669138532309665e-06
66,162,4718856190,AB-5,30.0,162,60,30.000002166913823,30.0,16.6,1.5295862493395062e-06,2.1669138532309665e-06
67,163,121569120783,AB-6,30.0,163,60,30.000001965956585,30.0,16.6,1.474467443684756e-06,1.9659565915796756e-06
67,163,670749084726,AB-7,30.0,163,60,30.000001965956585,30.0,16.6,1.4744674435972717e-06,1.9659565914630294e-06
68,164,825852755105,AB-8,30.0,164,60,30.000001774357354,30.0,16.6,1.4194858875402474e-06,1.7743573594253098e-06
68,164,136706589684,AB-9,30.0,164,60,30.000001774357354,30.0,16.6,1.4194858873215363e-06,1.7743573591519204e-06
69,165,575093329427,AB-10,30.0,165,60,30.000001593744912,30.0,16.6,1.366067081259637e-06,1.593744928136243e-06
69,165,891321954312,AB-11,30.0,165,60,30.000001593744912,30.0,16.6,1.366067081215895e-06,1.5937449280852105e-06
69,165,209202122117,AB-12,30.0,165,60,30.000001593744912,30.0,16.6,1.366067081259637e-06,1.593744928136243e-06
69,165,185328219550,AB-13,30.0,165,60,30.000001593744912,30.0,16.6,1.366067081215895e-06,1.5937449280852105e-06
70,166,108376890464,AB-14,30.0,166,60,30.000001425028458,30.0,16.6,1.3154108654651912e-06,1.4250284375872908e-06
70,166,219697492624,AB-15,30.0,166,60,30.000001425028458,30.0,16.6,1.3154108653339648e-06,1.4250284374451286e-06
71,167,978623784707,AB-16,30.0,167,60,30.00000126788926,30.0,16.6,1.2678892555158065e-06,1.2678892555158065e-06
71,167,811683149089,AB-17,30.0,167,60,30.00000126788926,30.0,16.6,1.2678892554283224e-06,1.2678892554283224e-06
71,167,171941012732,AB-18,30.0,167,60,30.00000126788926,30.0,16.6,1.2678892554720644e-06,1.2678892554720646e-06
71,167,816224748725,AB-19,30.0,167,60,30.00000126788926,30.0,16.6,1.2678892554720644e-06,1.2678892554720646e-06
72,168,274073747041,AB-20,30.0,168,60,30.000001122016585,30.0,16.6,1.224018106478517e-06,1.122016597605307e-06
73,169,431704183663,AB-21,30.0,169,60,30.000001012130966,30.0,16.6,1.2145571424880205e-06,1.0121309520733506e-06
73,169,940029819622,AB-22,30.0,169,60,30.000001012130966,30.0,16.6,1.2145571424442783e-06,1.0121309520368985e-06
74,170,817649378776,AB-23,30.0,170,60,30.00000090339058,30.0,16.6,1.2045207809531436e-06,9.033905857148577e-07
74,170,336111950120,AB-24,30.0,170,60,30.00000090339058,30.0,16.6,1.2045207809094013e-06,9.03390585682051e-07
75,171,175410453742,AB-25,30.0,171,60,30.000000795967566,30.0,16.6,1.1939513574871292e-06,7.959675716580861e-07
75,171,372832046289,AB-26,30.0,171,60,30.000000795967566,30.0,16.6,1.1939513574433872e-06,7.959675716289246e-07
