arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
69,165,575093329427,AB-10,30.0,165,60,59.47610172498311,30.0,16.6,6.255716949178531,29.476101724983124
69,165,891321954312,AB-11,30.0,165,60,59.47610172498316,30.0,16.6,6.255716949178517,29.4761017249832
69,165,209202122117,AB-12,30.0,165,60,59.47610172498311,30.0,16.6,6.255716949178531,29.476101724983124
69,165,185328219550,AB-13,30.0,165,60,59.47610172498316,30.0,16.6,6.255716949178517,29.4761017249832
70,166,108376890464,AB-14,30.0,166,60,58.9663945251383,30.0,16.6,6.146765575663428,28.966394525138277
70,166,219697492624,AB-15,30.0,166,60,58.966394525138355,30.0,16.6,6.146765575663353,28.966394525138327
71,167,978623784707,AB-16,30.0,167,60,58.472593994929966,30.0,16.6,6.041223739640064,28.472593994929927
71,167,811683149089,AB-17,30.0,167,60,58.472593994929895,30.0,16.6,6.041223739640068,28.47259399492988
71,167,171941012732,AB-18,30.0,167,60,58.47259399492997,30.0,16.6,6.041223739640113,28.472593994929987
71,167,816224748725,AB-19,30.0,167,60,58.47259399493002,30.0,16.6,6.0412237396401025,28.472593994929987
72,168,274073747041,AB-20,30.0,168,60,57.99331830525607,30.0,16.6,5.938794525121189,27.99331830525613
73,169,431704183663,AB-21,30.0,169,60,57.993317892632014,30.0,16.6,5.938706013719537,27.993317892632003
73,169,940029819622,AB-22,30.0,169,60,57.99331789263208,30.0,16.6,5.938706013719555,27.99331789263206
74,170,817649378776,AB-23,30.0,170,60,57.99331777745934,30.0,16.6,5.938615858327024,27.99331777745936
74,170,336111950120,AB-24,30.0,170,60,57.99331777745932,30.0,16.6,5.938615858327045,27.993317777459314
75,171,175410453742,AB-25,30.0,171,60,57.99331795105122,30.0,16.6,5.9385243145350755,27.993317951051214
75,171,372832046289,AB-26,30.0,171,60,57.99331795105131,30.0,16.6,5.938524314535124,27.993317951051306
75,171,5688507352,AB-27,30.0,171,60,57.99331795105126,30.0,16.6,5.938524314535002,27.99331795105125
75,171,252426353444,AB-28,30.0,171,60,57.9933179510512,30.0,16.6,5.93852431453508,27.993317951051207
76,172,795662508473,AB-29,30.0,172,60,57.99331838812775,30.0,16.6,5.938430739208576,27.993318388127737
76,172,15254971246,AB-30,30.0,172,60,57.993318388127584,30.0,16.6,5.938430739208462,27.99331838812754
76,172,598843376928,AB-31,30.0,172,60,57.99331838812775,30.0,16.6,5.938430739208576,27.993318388127737
77,173,603804539042,AB-32,30.0,173,60,57.99331910458248,30.0,16.6,5.938335897908476,27.99331910458248
77,173,105147685412,AB-33,30.0,173,60,57.99331910458233,30.0,16.6,5.938335897908485,27.993319104582316
77,173,381943444943,AB-34,30.0,173,60,57.99331910458248,30.0,16.6,5.938335897908476,27.99331910458248
77,173,36476056592,AB-35,30.0,173,60,57.99331910458233,30.0,16.6,5.938335897908485,27.993319104582316
77,173,890411563442,AB-36,30.0,173,60,57.99331910458248,30.0,16.6,5.938335897908476,27.99331910458248
77,173,980920857012,AB-37,30.0,173,60,57.99331910458244,30.0,16.6,5.938335897908532,27.993319104582408
77,173,59941988818,AB-38,30.0,173,60,57.9933191045824,30.0,16.6,5.938335897908451,27.99331910458236
78,174,890545944728,AB-39,30.0,174,60,57.993320201116475,30.0,16.6,5.938238239982157,27.99332020111649
78,174,576901499400,AB-40,30.0,174,60,57.99332020111653,30.0,16.6,5.938238239982155,27.99332020111654
