arrival,departure,session_id,station_id,requested_energy,estimated_departure,battery_capacity,battery_current_charge,battery_init_charge,battery_max_power,battery_current_charging_power,energy_delivered
62,158,543404941790,AB-1,30.0,158,60,30.00000309918807,30.0,16.6,1.690466240221053e-06,3.0991881070719305e-06
64,160,278369385093,AB-2,30.0,160,60,30.000002716765266,30.0,16.6,1.630059176238644e-06,2.716765293731072e-06
64,160,424517590749,AB-3,30.0,160,60,30.000002716765266,30.0,16.6,1.6300591761511598e-06,2.716765293585266e-06
66,162,844776132319,AB-4,30.0,162,60,30.000002294379343,30.0,16.6,1.5295862493395062e-06,2.294379374009259e-06
66,162,4718856190,AB-5,30.0,162,60,30.000002294379343,30.0,16.6,1.5295862493395062e-06,2.294379374009259e-06
67,163,121569120783,AB-6,30.0,163,60,30.00000208882887,30.0,16.6,1.474467443684756e-06,2.0888288785534053e-06
67,163,670749084726,AB-7,30.0,163,60,30.00000208882887,30.0,16.6,1.4744674435972717e-06,2.0888288784294687e-06
68,164,825852755105,AB-8,30.0,164,60,30.000001892647845,30.0,16.6,1.4194858875402474e-06,1.8926478500536638e-06
68,164,136706589684,AB-9,30.0,164,60,30.000001892647845,30.0,16.6,1.4194858873215363e-06,1.8926478497620484e-06
69,165,575093329427,AB-10,30.0,165,60,30.000001707583834,30.0,16.6,1.366067081259637e-06,1.707583851574546e-06
69,165,891321954312,AB-11,30.0,165,60,30.000001707583834,30.0,16.6,1.366067081215895e-06,1.7075838515198683e-06
69,165,209202122117,AB-12,30.0,165,60,30.000001707583834,30.0,16.6,1.366067081259637e-06,1.707583851574546e-06
69,165,185328219550,AB-13,30.0,165,60,30.000001707583834,30.0,16.6,1.366067081215895e-06,1.7075838515198683e-06
70,166,108376890464,AB-14,30.0,166,60,30.00000153464603,30.0,16.6,1.3154108654651912e-06,1.5346460097093901e-06
70,166,219697492624,AB-15,30.0,166,60,30.00000153464603,30.0,16.6,1.3154108653339648e-06,1.5346460095562923e-06
71,167,978623784707,AB-16,30.0,167,60,30.0000013735467,30.0,16.6,1.2678892555158065e-06,1.373546693475457e-06
71,167,811683149089,AB-17,30.0,167,60,30.0000013735467,30.0,16.6,1.2678892554283224e-06,1.3735466933806826e-06
71,167,171941012732,AB-18,30.0,167,60,30.0000013735467,30.0,16.6,1.2678892554720644e-06,1.37354669342807e-06
71,167,816224748725,AB-19,30.0,167,60,30.0000013735467,30.0,16.6,1.2678892554720644e-06,1.37354669342807e-06
72,168,274073747041,AB-20,30.0,168,60,30.000001224018092,30.0,16.6,1.224018106478517e-06,1.2240181064785167e-06
73,169,431704183663,AB-21,30.0,169,60,30.000001113344062,30.0,16.6,1.2145571424880205e-06,1.1133440472806855e-06
73,169,940029819622,AB-22,30.0,169,60,30.000001113344062,30.0,16.6,1.2145571424442783e-06,1.1133440472405883e-06
74,170,817649378776,AB-23,30.0,170,60,30.00000100376731,30.0,16.6,1.2045207809531436e-06,1.003767317460953e-06
74,170,336111950120,AB-24,30.0,170,60,30.00000100376731,30.0,16.6,1.2045207809094013e-06,1.003767317424501e-06
75,171,175410453742,AB-25,30.0,171,60,30.00000089546351,30.0,16.6,1.1939513574871292e-06,8.954635181153469e-07
75,171,372832046289,AB-26,30.0,171,60,30.00000089546351,30.0,16.6,1.1939513574433872e-06,8.954635180825401e-07
75,171,5688507352,AB-27,30.0,171,60,30.00000089546351,30.0,16.6,1.1939513575746136e-06,8.954635181809603e-07
75,171,252426353444,AB-28,30.0,171,60,30.00000089546351,30.0,16.6,1.1939513575308713e-06,8.954635181481535e-07
76,172,795662508473,AB-29,30.0,172,60,30.00000078857616,30.0,16.6,1.1828642173740873e-06,7.88576144916058e-07
76,172,15254971246,AB-30,30.0,172,60,30.00000078857616,30.0,16.6,1.1828642173740873e-06,7.88576144916058e-07
76,172,598843376928,AB-31,30.0,172,60,30.00000078857616,30.0,16.6,1.1828642173740873e-06,7.88576144916058e-07
77,173,603804539042,AB-32,30.0,173,60,30.000000683282174,30.0,16.6,1.1713408497713685e-06,6.832821623666316e-07
77,173,105147685412,AB-33,30.0,173,60,30.000000683282174,30.0,16.6,1.171340849640142e-06,6.832821622900828e-07
77,173,381943444943,AB-34,30.0,173,60,30.000000683282174,30.0,16.6,1.1713408497713685e-06,6.832821623666316e-07
77,173,36476056592,AB-35,30.0,173,60,30.000000683282174,30.0,16.6,1.171340849640142e-06,6.832821622900828e-07
77,173,890411563442,AB-36,30.0,173,60,30.000000683282174,30.0,16.6,1.1713408497713685e-06,6.832821623666316e-07
77,173,980920857012,AB-37,30.0,173,60,30.000000683282174,30.0,16.6,1.171340849640142e-06,6.832821622900828e-07
77,173,59941988818,AB-38,30.0,173,60,30.000000683282174,30.0,16.6,1.1713408496838842e-06,6.832821623155992e-07
78,174,890545944728,AB-39,30.0,174,60,30.00000057969077,30.0,16.6,1.1593815480578215e-06,5.796907740289107e-07
78,174,576901499400,AB-40,30.0,174,60,30.00000057969077,30.0,16.6,1.1593815481015635e-06,5.796907740507818e-07
78,174,742479689097,AB-41,30.0,174,60,30.00000057969077,30.0,16.6,1.1593815480578215e-06,5.796907740289107e-07
79,175,630183936475,AB-42,30.0,175,60,30.000000477975348,30.0,16.6,1.147140837151799e-06,4.779753488132495e-07
79,175,581842192398,AB-43,30.0,175,60,30.000000477975348,30.0,16.6,1.1471408371080566e-06,4.779753487950236e-07
80,176,20439132026,AB-44,30.0,176,60,30.000000378239065,30.0,16.6,1.1347171768232033e-06,3.7823905894106774e-07
80,176,210026577672,AB-45,30.0,176,60,30.000000378239065,30.0,16.6,1.1347171767794613e-06,3.782390589264871e-07
80,176,544684878178,AB-46,30.0,176,60,30.000000378239065,30.0,16.6,1.1347171768232033e-06,3.7823905894106774e-07
80,176,769115171105,AB-47,30.0,176,60,30.000000378239065,30.0,16.6,1.1347171767794613e-06,3.782390589264871e-07
81,177,250695229138,AB-48,30.0,177,60,30.000000280540668,30.0,16.6,1.1221626899558804e-06,2.8054067248897004e-07
81,177,285895690406,AB-49,30.0,177,60,30.000000280540668,30.0,16.6,1.1221626899996224e-06,2.805406724999056e-07
81,177,852395087841,AB-50,30.0,177,60,30.000000280540668,30.0,16.6,1.1221626899558804e-06,2.8054067248897004e-07
82,178,975006493606,AB-51,30.0,178,60,30.000000184929398,30.0,16.6,1.1095763841906252e-06,1.849293973651042e-07
82,178,884853293491,AB-52,30.0,178,60,30.000000184929398,30.0,16.6,1.1095763842781095e-06,1.849293973796849e-07
82,178,359507843936,AB-53,30.0,178,60,30.000000184929398,30.0,16.6,1.1095763841906252e-06,1.849293973651042e-07
82,178,598858945875,AB-54,30.0,178,60,30.000000184929398,30.0,16.6,1.1095763842781095e-06,1.849293973796849e-07
83,179,354795611657,AB-55,30.0,179,60,30.00000009141886,30.0,16.6,1.0970262884264871e-06,9.141885736887392e-08
